EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1618271614.702331,1512562.000,8096,1,B%,1,100,24
1618271615.702250,1513531.000,8258,1,B%,1,100,24
1618271616.699073,1514497.000,8438,1,B%,1,100,24
1618271617.700024,1515467.000,8599,1,B%,1,100,24
1618271618.695816,1516432.000,8779,1,B%,1,100,24
1618271619.694703,1517400.000,8929,1,B%,1,100,24
1618271620.690494,1518365.000,9109,1,B%,1,100,24
1618271621.692477,1519336.000,9288,1,B%,1,100,23
1618271622.690332,1520303.000,9466,1,B%,1,100,24
1618271623.689219,1521271.000,9628,1,B%,1,100,24
1618271624.687075,1522238.000,9808,1,B%,1,100,24
1618271625.684930,1523205.000,9975,1,B%,1,100,23
1618271626.681753,1524171.000,10154,1,B%,1,100,24
1618271627.679609,1525138.000,10316,1,B%,1,100,24
1618271628.679528,1526107.000,10496,1,B%,1,100,23
1618271629.676351,1527073.000,10657,1,B%,1,100,24
1618271630.674206,1528040.000,10827,1,B%,1,100,24
1618271631.672062,1529007.000,11007,1,B%,1,100,24
1618271632.673013,1529977.000,11169,1,B%,1,100,24
1618271633.668804,1530942.000,11349,1,B%,1,100,24
1618271634.667691,1531910.000,11510,1,B%,1,100,24
1618271635.666579,1532878.000,11694,1,B%,1,100,24
1618271636.667530,1533848.000,11857,1,B%,1,100,24
1618271637.665385,1534815.000,12036,1,B%,1,100,24
1618271638.664272,1535783.000,12214,1,B%,1,100,24
1618271639.663159,1536751.000,12375,1,B%,1,100,24
1618271640.658951,1537716.000,12560,1,B%,1,100,24
1618271641.655774,1538682.000,12722,1,B%,1,100,24
1618271642.652597,1539648.000,12902,1,B%,1,100,24
1618271643.652516,1540617.000,13063,1,B%,1,100,24
1618271644.649340,1541583.000,13243,1,B%,1,100,24
1618271645.651323,1542554.000,13405,1,B%,1,100,24
1618271646.648146,1543520.000,13590,1,B%,1,100,24
1618271647.649097,1544490.000,13751,1,B%,1,100,24
1618271648.644888,1545455.000,13931,1,B%,1,100,24
1618271649.644808,1546424.000,14093,1,B%,1,100,24
1618271650.640599,1547389.000,14273,1,B%,1,100,24
1618271651.642582,1548360.000,14458,1,B%,1,100,24
1618271652.638373,1549325.000,14619,1,B%,1,100,24
1618271653.637260,1550293.000,14799,1,B%,1,100,24
1618271654.634084,1551259.000,14961,1,B%,1,100,24
1618271655.632971,1552227.000,15141,1,B%,1,100,24
1618271656.628762,1553192.000,15307,1,B%,1,100,24
1618271657.626618,1554159.000,15486,1,B%,1,100,23
1618271658.626537,1555128.000,15649,1,B%,1,100,24
1618271659.623360,1556094.000,15828,1,B%,1,100,23
1618271660.622247,1557062.000,16007,1,B%,1,100,24
1618271661.621135,1558030.000,16169,1,B%,1,100,24
1618271662.622086,1559000.000,16352,1,B%,1,100,24
1618271663.618909,1559966.000,16514,1,B%,1,100,23
1618271664.617796,1560934.000,16694,1,B%,1,100,24
1618271665.615651,1561901.000,16855,1,B%,1,100,24
1618271666.616602,1562871.000,17035,1,B%,1,100,24
1618271667.613426,1563837.000,17202,1,B%,1,100,23
1618271668.611281,1564804.000,17365,1,B%,1,100,23
1618271669.608104,1565770.000,17544,1,B%,1,100,23
1618271670.604928,1566736.000,17722,1,B%,1,100,23
1618271671.601751,1567702.000,17883,1,B%,1,100,23
1618271672.601670,1568671.000,18034,1,B%,1,100,23
1618271673.601589,1569640.000,18214,1,B%,1,100,23
1618271674.599445,1570607.000,18392,1,B%,1,100,23
1618271675.601428,1571578.000,18553,1,B%,1,100,23
1618271676.599283,1572545.000,18733,1,B%,1,100,23
1618271677.600234,1573515.000,18895,1,B%,1,100,23
1618271678.596025,1574480.000,19081,1,B%,1,100,23
1618271679.594912,1575448.000,19242,1,B%,1,100,23
1618271680.589672,1576412.000,19422,1,B%,1,100,23
1618271681.590623,1577382.000,19584,1,B%,1,100,23
1618271682.586414,1578347.000,19764,1,B%,1,100,23
1618271683.585302,1579315.000,19930,1,B%,1,100,23
1618271684.582125,1580281.000,20110,1,B%,1,100,23
1618271685.583076,1581251.000,20290,1,B%,1,100,23
1618271686.578867,1582216.000,20452,1,B%,1,100,24
1618271687.578786,1583185.000,20613,1,B%,1,100,24
1618271688.578706,1584154.000,20798,1,B%,1,100,24
1618271689.577593,1585122.000,20960,1,B%,1,100,23
1618271690.576480,1586090.000,21140,1,B%,1,100,23
1618271691.575367,1587058.000,21301,1,B%,1,100,23
1618271692.573222,1588025.000,21481,1,B%,1,100,23
1618271693.569014,1588990.000,21643,1,B%,1,100,23
1618271694.566869,1589957.000,21828,1,B%,1,100,23
1618271695.564724,1590924.000,21989,1,B%,1,100,23
1618271696.564643,1591893.000,22169,1,B%,1,100,23
1618271697.561467,1592859.000,22349,1,B%,1,100,23
1618271698.562418,1593829.000,22511,1,B%,1,100,24
1618271699.560273,1594796.000,22679,1,B%,1,100,23
1618271700.559160,1595764.000,22840,1,B%,1,100,23
1618271701.555984,1596730.000,23020,1,B%,1,100,23
1618271702.555903,1597699.000,23182,1,B%,1,100,22
1618271703.554790,1598667.000,23362,1,B%,1,100,22
1618271704.552645,1599634.000,23529,1,B%,1,100,22
1618271705.553596,1600604.000,23708,1,B%,1,100,22
1618271706.551451,1601571.000,23871,1,B%,1,100,22
1618271707.549307,1602538.000,24050,1,B%,1,100,23
1618271708.545098,1603503.000,24229,1,B%,1,100,23
1618271709.543985,1604471.000,24396,1,B%,1,100,23
1618271710.539777,1605436.000,24574,1,B%,1,100,23
1618271711.540728,1606406.000,24736,1,B%,1,100,23
1618271712.536519,1607371.000,24916,1,B%,1,100,23
1618271713.537470,1608341.000,25077,1,B%,1,100,22
1618271714.534294,1609307.000,25257,1,B%,1,100,23
1618271715.536277,1610278.000,25442,1,B%,1,100,22
1618271716.531036,1611242.000,25604,1,B%,1,100,22
1618271717.530955,1612211.000,25784,1,B%,1,100,22
1618271718.528811,1613178.000,25945,1,B%,1,100,23
1618271719.526666,1614145.000,26125,1,B%,1,100,23
1618271720.523489,1615111.000,26292,1,B%,1,100,23
1618271721.522376,1616079.000,26471,1,B%,1,100,23
1618271722.520231,1617046.000,26633,1,B%,1,100,23
1618271723.516023,1618011.000,26812,1,B%,1,100,22
1618271724.513878,1618978.000,26990,1,B%,1,100,22
1618271725.511734,1619945.000,27159,1,B%,1,100,22
1618271726.511653,1620914.000,27321,1,B%,1,100,23
1618271727.509508,1621881.000,27500,1,B%,1,100,23
1618271728.510459,1622851.000,27678,1,B%,1,100,23
1618271729.508314,1623818.000,27842,1,B%,1,100,23
1618271730.506169,1624785.000,28020,1,B%,1,100,23
1618271731.500929,1625749.000,28186,1,B%,1,100,22
1618271732.499816,1626717.000,28366,1,B%,1,100,23
1618271733.497671,1627684.000,28528,1,B%,1,100,22
1618271734.494495,1628650.000,28708,1,B%,1,100,22
1618271735.493382,1629618.000,28869,1,B%,1,100,22
1618271736.493301,1630587.000,29039,1,B%,1,100,22
1618271737.491156,1631554.000,29218,1,B%,1,100,22
1618271738.489012,1632521.000,29396,1,B%,1,100,23
1618271739.487899,1633489.000,29557,1,B%,1,100,23
1618271740.484722,1634455.000,29737,1,B%,1,100,23
1618271741.485673,1635425.000,29904,1,B%,1,100,22
1618271742.482497,1636391.000,30084,1,B%,1,100,22
1618271743.483448,1637361.000,30245,1,B%,1,100,23
1618271744.481303,1638328.000,30425,1,B%,1,100,22
1618271745.481222,1639297.000,30605,1,B%,1,100,22
1618271746.474949,1640260.000,30767,1,B%,1,100,22
1618271747.474869,1641229.000,30952,1,B%,1,100,22
1618271748.472724,1642196.000,31113,1,B%,1,100,22
1618271749.472643,1643165.000,31292,1,B%,1,100,22
1618271750.469466,1644131.000,31470,1,B%,1,100,22
1618271751.471449,1645102.000,31633,1,B%,1,100,22
1618271752.468272,1646068.000,31801,1,B%,1,100,21
1618271753.466128,1647035.000,31980,1,B%,1,100,22
1618271754.463983,1648002.000,32142,1,B%,1,100,22
1618271755.462870,1648970.000,32322,1,B%,1,100,22
1618271756.460726,1649937.000,32500,1,B%,1,100,22
1618271757.458581,1650904.000,32667,1,B%,1,100,22
1618271758.457468,1651872.000,32846,1,B%,1,100,22
1618271759.455323,1652839.000,33008,1,B%,1,100,22
1618271760.453179,1653806.000,33188,1,B%,1,100,22
1618271761.447938,1654770.000,33349,1,B%,1,100,22
1618271762.446825,1655738.000,33529,1,B%,1,100,22
1618271763.445712,1656706.000,33699,1,B%,1,100,22
1618271764.444600,1657674.000,33860,1,B%,1,100,22
1618271765.444519,1658643.000,34039,1,B%,1,100,23
1618271766.445470,1659613.000,34217,1,B%,1,100,22
1618271767.442293,1660579.000,34380,1,B%,1,100,23
1618271768.440148,1661546.000,34548,1,B%,1,100,23
1618271769.438004,1662513.000,34728,1,B%,1,100,22
1618271770.434827,1663479.000,34890,1,B%,1,100,23
1618271771.432682,1664446.000,35070,1,B%,1,100,23
1618271772.430537,1665413.000,35231,1,B%,1,100,22
1618271773.430457,1666382.000,35397,1,B%,1,100,22
1618271774.427280,1667348.000,35577,1,B%,1,100,22
1618271775.427199,1668317.000,35738,1,B%,1,100,22
1618271776.421959,1669281.000,35918,1,B%,1,100,22
1618271777.421878,1670250.000,36080,1,B%,1,100,23
1618271778.420765,1671218.000,36265,1,B%,1,100,23
1618271779.419652,1672186.000,36427,1,B%,1,100,22
1618271780.415443,1673151.000,36589,1,B%,1,100,23
1618271781.416394,1674121.000,36769,1,B%,1,100,22
1618271782.412186,1675086.000,36930,1,B%,1,100,22
1618271783.409009,1676052.000,37110,1,B%,1,100,22
1618271784.405833,1677018.000,37275,1,B%,1,100,22
1618271785.404720,1677986.000,37436,1,B%,1,100,22
1618271786.401543,1678952.000,37616,1,B%,1,100,22
1618271787.401462,1679921.000,37778,1,B%,1,100,22
1618271788.401381,1680890.000,37958,1,B%,1,100,22
1618271789.400269,1681858.000,38126,1,B%,1,100,22
1618271790.398124,1682825.000,38289,1,B%,1,100,22
1618271791.394947,1683791.000,38468,1,B%,1,100,22
1618271792.392802,1684758.000,38646,1,B%,1,100,22
1618271793.391690,1685726.000,38808,1,B%,1,100,22
1618271794.388513,1686692.000,38977,1,B%,1,100,22
1618271795.386368,1687659.000,39157,1,B%,1,100,22
1618271796.385256,1688627.000,39318,1,B%,1,100,22
1618271797.382079,1689593.000,39498,1,B%,1,100,22
1618271798.380966,1690561.000,39660,1,B%,1,100,22
1618271799.378821,1691528.000,39840,1,B%,1,100,22
1618271800.376677,1692495.000,40005,1,B%,1,100,22
1618271801.375564,1693463.000,40167,1,B%,1,100,22
1618271802.375483,1694432.000,40347,1,B%,1,100,22
1618271803.375402,1695401.000,40527,1,B%,1,100,22
1618271804.374289,1696369.000,40688,1,B%,1,100,22
1618271805.373176,1697337.000,40855,1,B%,1,100,21
1618271806.368968,1698302.000,41016,1,B%,1,100,22
1618271807.366823,1699269.000,41196,1,B%,1,100,22
1618271808.365710,1700237.000,41358,1,B%,1,100,22
1618271809.363565,1701204.000,41538,1,B%,1,100,22
1618271810.359357,1702169.000,41705,1,B%,1,100,22
1618271811.361340,1703140.000,41885,1,B%,1,100,22
1618271812.358163,1704106.000,42047,1,B%,1,100,22
1618271813.357050,1705074.000,42227,1,B%,1,100,21
1618271814.354906,1706041.000,42388,1,B%,1,100,22
1618271815.354825,1707010.000,42568,1,B%,1,100,22
1618271816.350616,1707975.000,42735,1,B%,1,100,22
1618271817.351567,1708945.000,42896,1,B%,1,100,21
1618271818.350454,1709913.000,43076,1,B%,1,100,21
1618271819.348310,1710880.000,43238,1,B%,1,100,21
1618271820.343069,1711844.000,43418,1,B%,1,100,22
1618271821.339893,1712810.000,43585,1,B%,1,100,22
1618271822.336716,1713776.000,43748,1,B%,1,100,21
1618271823.336635,1714745.000,43927,1,B%,1,100,21
1618271824.333458,1715711.000,44105,1,B%,1,100,21
1618271825.333377,1716680.000,44267,1,B%,1,100,21
1618271826.334328,1717650.000,44436,1,B%,1,100,22
1618271827.333215,1718618.000,44616,1,B%,1,100,22
1618271828.332103,1719586.000,44777,1,B%,1,100,22
1618271829.329958,1720553.000,44956,1,B%,1,100,22
1618271830.324718,1721517.000,45119,1,B%,1,100,22
1618271831.321541,1722483.000,45304,1,B%,1,100,22
1618271832.320428,1723451.000,45465,1,B%,1,100,21
1618271833.319315,1724419.000,45627,1,B%,1,100,22
1618271834.320266,1725389.000,45807,1,B%,1,100,21
1618271835.318122,1726356.000,45987,1,B%,1,100,21
1618271836.315977,1727323.000,46148,1,B%,1,100,21
1618271837.313832,1728290.000,46314,1,B%,1,100,21
1618271838.313751,1729259.000,46492,1,B%,1,100,21
1618271839.311606,1730226.000,46653,1,B%,1,100,21
1618271840.308430,1731192.000,46833,1,B%,1,100,22
1618271841.308349,1732161.000,46995,1,B%,1,100,22
1618271842.307236,1733129.000,47162,1,B%,1,100,22
1618271843.304060,1734095.000,47342,1,B%,1,100,22
1618271844.301915,1735062.000,47504,1,B%,1,100,21
1618271845.300802,1736030.000,47683,1,B%,1,100,21
1618271846.296593,1736995.000,47844,1,B%,1,100,21
1618271847.296512,1737964.000,48012,1,B%,1,100,22
1618271848.296432,1738933.000,48192,1,B%,1,100,22
1618271849.296351,1739902.000,48372,1,B%,1,100,22
1618271850.292142,1740867.000,48533,1,B%,1,100,22
1618271851.291029,1741835.000,48713,1,B%,1,100,21
1618271852.288885,1742802.000,48875,1,B%,1,100,21
1618271853.288804,1743771.000,49043,1,B%,1,100,22
1618271854.284595,1744736.000,49221,1,B%,1,100,21
1618271855.284514,1745705.000,49383,1,B%,1,100,21
1618271856.283401,1746673.000,49563,1,B%,1,100,21
1618271857.282289,1747641.000,49724,1,B%,1,100,21
1618271858.279112,1748607.000,49893,1,B%,1,100,21
1618271859.279031,1749576.000,50073,1,B%,1,100,21
1618271860.274822,1750541.000,50234,1,B%,1,100,21
1618271861.272678,1751508.000,50413,1,B%,1,100,22
1618271862.272597,1752477.000,50576,1,B%,1,100,21
1618271863.272516,1753446.000,50741,1,B%,1,100,21
1618271864.271403,1754414.000,50921,1,B%,1,100,21
1618271865.270290,1755382.000,51101,1,B%,1,100,21
1618271866.267114,1756348.000,51263,1,B%,1,100,21
1618271867.264969,1757315.000,51443,1,B%,1,100,21
1618271868.262824,1758282.000,51604,1,B%,1,100,21
1618271869.258615,1759247.000,51774,1,B%,1,100,20
1618271870.257503,1760215.000,51935,1,B%,1,100,20
1618271871.256390,1761183.000,52114,1,B%,1,100,21
1618271872.255277,1762151.000,52262,1,B%,1,100,21
1618271873.253132,1763118.000,52301,1,B%,1,100,21
1618271874.253052,1764087.000,52450,1,B%,1,100,20
1618271875.251939,1765055.000,52612,1,B%,1,100,20
1618271876.248762,1766021.000,52792,1,B%,1,100,20
1618271877.246617,1766988.000,52953,1,B%,1,100,21
1618271878.246536,1767957.000,53133,1,B%,1,100,20
1618271879.243360,1768923.000,53283,1,B%,1,100,21
1618271880.239151,1769888.000,53463,1,B%,1,100,21
1618271881.237006,1770855.000,53624,1,B%,1,100,20
1618271882.234862,1771822.000,53804,1,B%,1,100,21
1618271883.233749,1772790.000,53984,1,B%,1,100,21
1618271884.230572,1773756.000,54151,1,B%,1,100,21
1618271885.232555,1774727.000,54312,1,B%,1,100,21
1618271886.231442,1775695.000,54492,1,B%,1,100,21
1618271887.231361,1776664.000,54654,1,B%,1,100,21
1618271888.228185,1777630.000,54834,1,B%,1,100,21
1618271889.228104,1778599.000,55014,1,B%,1,100,21
1618271890.222863,1779563.000,55164,1,B%,1,100,21
1618271891.220719,1780530.000,55343,1,B%,1,100,21
1618271892.218574,1781497.000,55504,1,B%,1,100,22
1618271893.218493,1782466.000,55684,1,B%,1,100,21
1618271894.215317,1783432.000,55863,1,B%,1,100,22
1618271895.217299,1784403.000,56012,1,B%,1,100,21
1618271896.214123,1785369.000,56192,1,B%,1,100,21
1618271897.214042,1786338.000,56372,1,B%,1,100,21
1618271898.212929,1787306.000,56534,1,B%,1,100,22
1618271899.210784,1788273.000,56714,1,B%,1,100,21
1618271900.208640,1789240.000,56862,1,B%,1,100,22
1618271901.208559,1790209.000,57040,1,B%,1,100,21
1618271902.205382,1791175.000,57220,1,B%,1,100,21
1618271903.202205,1792141.000,57381,1,B%,1,100,21
1618271904.200061,1793108.000,57561,1,B%,1,100,20
1618271905.196884,1794074.000,57723,1,B%,1,100,20
1618271906.194739,1795041.000,57892,1,B%,1,100,20
1618271907.192595,1796008.000,58071,1,B%,1,100,20
1618271908.193546,1796978.000,58234,1,B%,1,100,21
1618271909.191401,1797945.000,58414,1,B%,1,100,21
1618271910.190288,1798913.000,58575,1,B%,1,100,21
1618271911.188143,1799880.000,58742,1,B%,1,100,21
1618271912.188062,1800849.000,58922,1,B%,1,100,21
1618271913.183854,1801814.000,59083,1,B%,1,100,21
1618271914.180677,1802780.000,59263,1,B%,1,100,21
1618271915.178532,1803747.000,59443,1,B%,1,100,21
1618271916.179483,1804717.000,59609,1,B%,1,100,20
1618271917.178371,1805685.000,59771,1,B%,1,100,20
1618271918.176226,1806652.000,59950,1,B%,1,100,20
1618271919.175113,1807620.000,60112,1,B%,1,100,20
1618271920.170904,1808585.000,60292,1,B%,1,100,20
1618271921.169792,1809553.000,60453,1,B%,1,100,21
1618271922.166615,1810519.000,60621,1,B%,1,100,21
1618271923.167566,1811489.000,60800,1,B%,1,100,21
1618271924.163357,1812454.000,60978,1,B%,1,100,21
1618271925.164309,1813424.000,61140,1,B%,1,100,20
1618271926.161132,1814390.000,61319,1,B%,1,100,20
1618271927.161051,1815359.000,61470,1,B%,1,100,20
1618271928.156842,1816324.000,61650,1,B%,1,100,20
1618271929.155730,1817292.000,61812,1,B%,1,100,21
1618271930.151521,1818257.000,61992,1,B%,1,100,21
1618271931.153504,1819228.000,62153,1,B%,1,100,21
1618271932.151359,1820195.000,62323,1,B%,1,100,20
1618271933.150246,1821163.000,62502,1,B%,1,100,21
1618271934.148102,1822130.000,62680,1,B%,1,100,20
1618271935.145957,1823097.000,62842,1,B%,1,100,20
1618271936.142780,1824063.000,63021,1,B%,1,100,20
1618271937.140635,1825030.000,63190,1,B%,1,100,20
1618271938.140555,1825999.000,63351,1,B%,1,100,20
1618271939.136346,1826964.000,63531,1,B%,1,100,21
1618271940.135233,1827932.000,63693,1,B%,1,100,20
1618271941.133089,1828899.000,63873,1,B%,1,100,20
1618271942.134040,1829869.000,64034,1,B%,1,100,20
1618271943.129831,1830834.000,64200,1,B%,1,100,19
1618271944.128718,1831802.000,64378,1,B%,1,100,19
1618271945.127605,1832770.000,64539,1,B%,1,100,19
1618271946.128556,1833740.000,64719,1,B%,1,100,20
1618271947.125380,1834706.000,64881,1,B%,1,100,19
1618271948.123235,1835673.000,65048,1,B%,1,100,20
1618271949.121090,1836640.000,65227,1,B%,1,100,20
1618271950.117914,1837606.000,65390,1,B%,1,100,19
1618271951.114737,1838572.000,33,1,B%,1,100,20
1618271952.114656,1839541.000,211,1,B%,1,100,20
1618271953.114575,1840510.000,379,1,B%,1,100,20
1618271954.112430,1841477.000,557,1,B%,1,100,20
1618271955.114413,1842448.000,719,1,B%,1,100,20
1618271956.112269,1843415.000,899,1,B%,1,100,20
1618271957.113219,1844385.000,1060,1,B%,1,100,20
1618271958.109011,1845350.000,1240,1,B%,1,100,20
1618271959.106866,1846317.000,1407,1,B%,1,100,19
1618271960.101626,1847281.000,1587,1,B%,1,100,19
1618271961.102577,1848251.000,1748,1,B%,1,100,20
1618271962.099400,1849217.000,1928,1,B%,1,100,20
1618271963.100351,1850187.000,2090,1,B%,1,100,20
1618271964.097175,1851153.000,2275,1,B%,1,100,20
1618271965.099158,1852124.000,2436,1,B%,1,100,20
1618271966.094949,1853089.000,2616,1,B%,1,100,20
1618271967.094868,1854058.000,2796,1,B%,1,100,20
1618271968.094787,1855027.000,2958,1,B%,1,100,20
1618271969.093674,1855995.000,3143,1,B%,1,100,20
1618271970.091530,1856962.000,3304,1,B%,1,100,20
1618271971.090417,1857930.000,3484,1,B%,1,100,20
1618271972.088272,1858897.000,3646,1,B%,1,100,20
1618271973.084064,1859862.000,3826,1,B%,1,100,20
1618271974.081919,1860829.000,3988,1,B%,1,100,20
1618271975.079774,1861796.000,4155,1,B%,1,100,19
1618271976.079693,1862765.000,4335,1,B%,1,100,19
1618271977.077549,1863732.000,4515,1,B%,1,100,20
1618271978.078499,1864702.000,4676,1,B%,1,100,19
1618271979.077387,1865670.000,4856,1,B%,1,100,19
1618271980.076274,1866638.000,5023,1,B%,1,100,19
1618271981.072065,1867603.000,5203,1,B%,1,100,20
1618271982.070952,1868571.000,5364,1,B%,1,100,20
1618271983.068808,1869538.000,5544,1,B%,1,100,20
1618271984.065631,1870504.000,5706,1,B%,1,100,20
1618271985.064518,1871472.000,5890,1,B%,1,100,20
1618271986.064437,1872441.000,6069,1,B%,1,100,20
1618271987.062293,1873408.000,6231,1,B%,1,100,19
1618271988.060148,1874375.000,6409,1,B%,1,100,20
1618271989.059035,1875343.000,6571,1,B%,1,100,20
1618271990.055858,1876309.000,6756,1,B%,1,100,20
1618271991.056809,1877279.000,6917,1,B%,1,100,20
1618271992.054665,1878246.000,7097,1,B%,1,100,20
1618271993.054584,1879215.000,7259,1,B%,1,100,20
1618271994.052439,1880182.000,7439,1,B%,1,100,20
1618271995.051326,1881150.000,7619,1,B%,1,100,20
1618271996.045054,1882113.000,7785,1,B%,1,100,20
1618271997.044973,1883082.000,7965,1,B%,1,100,20
1618271998.042828,1884049.000,8127,1,B%,1,100,19
1618271999.042747,1885018.000,8307,1,B%,1,100,20
1618272000.039571,1885984.000,8468,1,B%,1,100,20
1618272001.041553,1886955.000,8653,1,B%,1,100,20
1618272002.038377,1887921.000,8815,1,B%,1,100,19
1618272003.036232,1888888.000,8995,1,B%,1,100,20
1618272004.034087,1889855.000,9156,1,B%,1,100,19
1618272005.032975,1890823.000,9335,1,B%,1,100,20
1618272006.030830,1891790.000,9519,1,B%,1,100,20
1618272007.028685,1892757.000,9682,1,B%,1,100,20
1618272008.028604,1893726.000,9860,1,B%,1,100,20
1618272009.026459,1894693.000,10021,1,B%,1,100,19
1618272010.024315,1895660.000,10185,1,B%,1,100,20
1618272011.020106,1896625.000,10365,1,B%,1,100,20
1618272012.020025,1897594.000,10548,1,B%,1,100,20
1618272013.018913,1898562.000,10711,1,B%,1,100,20
1618272014.017800,1899530.000,10889,1,B%,1,100,20
1618272015.016687,1900498.000,11051,1,B%,1,100,20
1618272016.017638,1901468.000,11231,1,B%,1,100,20
1618272017.014461,1902434.000,11397,1,B%,1,100,20
1618272018.012316,1903401.000,11576,1,B%,1,100,20
1618272019.009140,1904367.000,11739,1,B%,1,100,20
1618272020.004931,1905332.000,11917,1,B%,1,100,20
1618272021.002787,1906299.000,12080,1,B%,1,100,20
1618272022.001674,1907267.000,12248,1,B%,1,100,20
1618272023.001593,1908236.000,12427,1,B%,1,100,20
1618272024.000480,1909204.000,12605,1,B%,1,100,20
1618272025.000399,1910173.000,12766,1,B%,1,100,20
1618272025.996191,1911138.000,12946,1,B%,1,100,20
1618272026.995078,1912106.000,13108,1,B%,1,100,20
1618272027.993965,1913074.000,13293,1,B%,1,100,20
1618272028.991820,1914041.000,13454,1,B%,1,100,19
1618272029.987612,1915006.000,13634,1,B%,1,100,20
1618272030.987531,1915975.000,13796,1,B%,1,100,20
1618272031.984354,1916941.000,13976,1,B%,1,100,20
1618272032.983241,1917909.000,14142,1,B%,1,100,19
1618272033.980065,1918875.000,14322,1,B%,1,100,20
1618272034.981016,1919845.000,14484,1,B%,1,100,20
1618272035.977839,1920811.000,14664,1,B%,1,100,20
1618272036.978790,1921781.000,14844,1,B%,1,100,20
1618272037.978709,1922750.000,15010,1,B%,1,100,20
1618272038.978628,1923719.000,15172,1,B%,1,100,19
1618272039.973388,1924683.000,15352,1,B%,1,100,20
1618272040.970211,1925649.000,15513,1,B%,1,100,20
1618272041.967034,1926615.000,15693,1,B%,1,100,20
1618272042.965922,1927583.000,15862,1,B%,1,100,19
1618272043.962745,1928549.000,16024,1,B%,1,100,19
1618272044.961632,1929517.000,16204,1,B%,1,100,20
1618272045.962583,1930487.000,16365,1,B%,1,100,20
1618272046.960438,1931454.000,16545,1,B%,1,100,20
1618272047.959326,1932422.000,16707,1,B%,1,100,20
1618272048.957181,1933389.000,16892,1,B%,1,100,20
1618272049.954004,1934355.000,17053,1,B%,1,100,19
1618272050.950828,1935321.000,17232,1,B%,1,100,19
1618272051.949715,1936289.000,17394,1,B%,1,100,20
1618272052.948602,1937257.000,17574,1,B%,1,100,20
1618272053.947489,1938225.000,17741,1,B%,1,100,20
1618272054.945344,1939192.000,17921,1,B%,1,100,20
1618272055.943200,1940159.000,18083,1,B%,1,100,20
1618272056.941055,1941126.000,18262,1,B%,1,100,20
1618272057.940974,1942095.000,18441,1,B%,1,100,20
1618272058.937797,1943061.000,18608,1,B%,1,100,19
1618272059.934621,1944027.000,18786,1,B%,1,100,19
1618272060.936604,1944998.000,18948,1,B%,1,100,20
1618272061.935491,1945966.000,19128,1,B%,1,100,20
1618272062.932314,1946932.000,19289,1,B%,1,100,19
1618272063.930170,1947899.000,19469,1,B%,1,100,19
1618272064.928025,1948866.000,19636,1,B%,1,100,19
1618272065.923816,1949831.000,19816,1,B%,1,100,20
1618272066.923735,1950800.000,19977,1,B%,1,100,20
1618272067.923654,1951769.000,20157,1,B%,1,100,19
1618272068.923573,1952738.000,20337,1,B%,1,100,19
1618272069.919365,1953703.000,20504,1,B%,1,100,19
1618272070.918252,1954671.000,20683,1,B%,1,100,20
1618272071.916107,1955638.000,20845,1,B%,1,100,20
1618272072.916027,1956607.000,21024,1,B%,1,100,20
1618272073.911818,1957572.000,21187,1,B%,1,100,19
1618272074.911737,1958541.000,21353,1,B%,1,100,19
1618272075.910624,1959509.000,21533,1,B%,1,100,19
1618272076.909511,1960477.000,21713,1,B%,1,100,19
1618272077.906335,1961443.000,21874,1,B%,1,100,19
1618272078.907286,1962413.000,22054,1,B%,1,100,20
1618272079.903077,1963378.000,22216,1,B%,1,100,20
1618272080.901964,1964346.000,22401,1,B%,1,100,19
1618272081.901883,1965315.000,22562,1,B%,1,100,19
